author,book,gutenberg_id,chapter,line,text
Thomas Hobbes,Leviathan,3207,25,6569,"their advice with care of the businesse propounded, but of the applause"
Thomas Hobbes,Leviathan,3207,25,6570,"of their motly orations, made of the divers colored threds, or shreds of"
Thomas Hobbes,Leviathan,3207,25,6571,"Authors; which is an Impertinence at least, that takes away the time"
Thomas Hobbes,Leviathan,3207,25,6572,"of serious Consultation, and in the secret way of Counselling apart, is"
Thomas Hobbes,Leviathan,3207,25,6573,"easily avoided. Fourthly, in Deliberations that ought to be kept secret,"
Thomas Hobbes,Leviathan,3207,25,6574,"(whereof there be many occasions in Publique Businesse,) the Counsells"
Thomas Hobbes,Leviathan,3207,25,6575,"of many, and especially in Assemblies, are dangerous; And therefore"
Thomas Hobbes,Leviathan,3207,25,6576,great Assemblies are necessitated to commit such affaires to lesser
Thomas Hobbes,Leviathan,3207,25,6577,"numbers, and of such persons as are most versed, and in whose fidelity"
Thomas Hobbes,Leviathan,3207,25,6578,they have most confidence.
Thomas Hobbes,Leviathan,3207,25,6579,"To conclude, who is there that so far approves the taking of Counsell"
Thomas Hobbes,Leviathan,3207,25,6580,"from a great Assembly of Counsellours, that wisheth for, or would accept"
Thomas Hobbes,Leviathan,3207,25,6581,"of their pains, when there is a question of marrying his Children,"
Thomas Hobbes,Leviathan,3207,25,6582,"disposing of his Lands, governing his Household, or managing his"
Thomas Hobbes,Leviathan,3207,25,6583,"private Estate, especially if there be amongst them such as wish not"
Thomas Hobbes,Leviathan,3207,25,6584,his prosperity? A man that doth his businesse by the help of many and
Thomas Hobbes,Leviathan,3207,25,6585,"prudent Counsellours, with every one consulting apart in his proper"
Thomas Hobbes,Leviathan,3207,25,6586,"element, does it best, as he that useth able Seconds at Tennis play,"
Thomas Hobbes,Leviathan,3207,25,6587,"placed in their proper stations. He does next best, that useth his own"
Thomas Hobbes,Leviathan,3207,25,6588,Judgement only; as he that has no Second at all. But he that is carried
Thomas Hobbes,Leviathan,3207,25,6589,"up and down to his businesse in a framed Counsell, which cannot move"
Thomas Hobbes,Leviathan,3207,25,6590,"but by the plurality of consenting opinions, the execution whereof is"
Thomas Hobbes,Leviathan,3207,25,6591,"commonly (out of envy, or interest) retarded by the part dissenting,"
Thomas Hobbes,Leviathan,3207,25,6592,"does it worst of all, and like one that is carried to the ball, though"
Thomas Hobbes,Leviathan,3207,25,6593,"by good Players, yet in a Wheele-barrough, or other frame, heavy of it"
Thomas Hobbes,Leviathan,3207,25,6594,"self, and retarded also by the inconcurrent judgements, and endeavours"
Thomas Hobbes,Leviathan,3207,25,6595,"of them that drive it; and so much the more, as they be more that set"
Thomas Hobbes,Leviathan,3207,25,6596,"their hands to it; and most of all, when there is one, or more amongst"
Thomas Hobbes,Leviathan,3207,25,6597,"them, that desire to have him lose. And though it be true, that many eys"
Thomas Hobbes,Leviathan,3207,25,6598,see more then one; yet it is not to be understood of many Counsellours;
Thomas Hobbes,Leviathan,3207,25,6599,"but then only, when the finall Resolution is in one man. Otherwise,"
Thomas Hobbes,Leviathan,3207,25,6600,"because many eyes see the same thing in divers lines, and are apt to"
Thomas Hobbes,Leviathan,3207,25,6601,look asquint towards their private benefit; they that desire not to
Thomas Hobbes,Leviathan,3207,25,6602,"misse their marke, though they look about with two eyes, yet they never"
Thomas Hobbes,Leviathan,3207,25,6603,ayme but with one; And therefore no great Popular Common-wealth was
Thomas Hobbes,Leviathan,3207,25,6604,ever kept up; but either by a forraign Enemy that united them; or by
Thomas Hobbes,Leviathan,3207,25,6605,the reputation of some one eminent Man amongst them; or by the secret
Thomas Hobbes,Leviathan,3207,25,6606,Counsell of a few; or by the mutuall feare of equall factions; and
Thomas Hobbes,Leviathan,3207,25,6607,not by the open Consultations of the Assembly. And as for very little
Thomas Hobbes,Leviathan,3207,25,6608,"Common-wealths, be they Popular, or Monarchicall, there is no humane"
Thomas Hobbes,Leviathan,3207,25,6609,"wisdome can uphold them, longer then the Jealousy lasteth of their"
Thomas Hobbes,Leviathan,3207,25,6610,potent Neighbours.
Thomas Hobbes,Leviathan,3207,26,6611,CHAPTER XXVI. OF CIVILL LAWES
Thomas Hobbes,Leviathan,3207,26,6612,Civill Law what
Thomas Hobbes,Leviathan,3207,26,6613,"By CIVILL LAWES, I understand the Lawes, that men are therefore bound to"
Thomas Hobbes,Leviathan,3207,26,6614,"observe, because they are Members, not of this, or that Common-wealth"
Thomas Hobbes,Leviathan,3207,26,6615,"in particular, but of a Common-wealth. For the knowledge of particular"
Thomas Hobbes,Leviathan,3207,26,6616,"Lawes belongeth to them, that professe the study of the Lawes of their"
Thomas Hobbes,Leviathan,3207,26,6617,"severall Countries; but the knowledge of Civill Law in generall, to any"
Thomas Hobbes,Leviathan,3207,26,6618,"man. The antient Law of Rome was called their Civil Law, from the word"
Thomas Hobbes,Leviathan,3207,26,6619,"Civitas, which signifies a Common-wealth; And those Countries, which"
Thomas Hobbes,Leviathan,3207,26,6620,"having been under the Roman Empire, and governed by that Law, retaine"
Thomas Hobbes,Leviathan,3207,26,6621,"still such part thereof as they think fit, call that part the Civill"
Thomas Hobbes,Leviathan,3207,26,6622,"Law, to distinguish it from the rest of their own Civill Lawes. But that"
Thomas Hobbes,Leviathan,3207,26,6623,is not it I intend to speak of here; my designe being not to shew what
Thomas Hobbes,Leviathan,3207,26,6624,"is Law here, and there; but what is Law; as Plato, Aristotle, Cicero,"
Thomas Hobbes,Leviathan,3207,26,6625,"and divers others have done, without taking upon them the profession of"
Thomas Hobbes,Leviathan,3207,26,6626,the study of the Law.
Thomas Hobbes,Leviathan,3207,26,6627,"And first it manifest, that Law in generall, is not Counsell, but"
Thomas Hobbes,Leviathan,3207,26,6628,"Command; nor a Command of any man to any man; but only of him, whose"
Thomas Hobbes,Leviathan,3207,26,6629,Command is addressed to one formerly obliged to obey him. And as for
Thomas Hobbes,Leviathan,3207,26,6630,"Civill Law, it addeth only the name of the person Commanding, which is"
Thomas Hobbes,Leviathan,3207,26,6631,"Persona Civitatis, the Person of the Common-wealth."
Thomas Hobbes,Leviathan,3207,26,6632,"Which considered, I define Civill Law in this Manner. ""CIVILL LAW, Is to"
Thomas Hobbes,Leviathan,3207,26,6633,"every Subject, those Rules, which the Common-wealth hath Commanded him,"
Thomas Hobbes,Leviathan,3207,26,6634,"by Word, Writing, or other sufficient Sign of the Will, to make use"
Thomas Hobbes,Leviathan,3207,26,6635,"of, for the Distinction of Right, and Wrong; that is to say, of what is"
Thomas Hobbes,Leviathan,3207,26,6636,"contrary, and what is not contrary to the Rule."""
Thomas Hobbes,Leviathan,3207,26,6637,"In which definition, there is nothing that is not at first sight"
Thomas Hobbes,Leviathan,3207,26,6638,"evident. For every man seeth, that some Lawes are addressed to all the"
Thomas Hobbes,Leviathan,3207,26,6639,Subjects in generall; some to particular Provinces; some to particular
Thomas Hobbes,Leviathan,3207,26,6640,"Vocations; and some to particular Men; and are therefore Lawes, to every"
Thomas Hobbes,Leviathan,3207,26,6641,"of those to whom the Command is directed; and to none else. As also,"
Thomas Hobbes,Leviathan,3207,26,6642,"that Lawes are the Rules of Just, and Unjust; nothing being reputed"
Thomas Hobbes,Leviathan,3207,26,6643,"Unjust, that is not contrary to some Law. Likewise, that none can"
Thomas Hobbes,Leviathan,3207,26,6644,make Lawes but the Common-wealth; because our Subjection is to the
Thomas Hobbes,Leviathan,3207,26,6645,"Common-wealth only: and that Commands, are to be signified by sufficient"
Thomas Hobbes,Leviathan,3207,26,6646,Signs; because a man knows not otherwise how to obey them. And
Thomas Hobbes,Leviathan,3207,26,6647,"therefore, whatsoever can from this definition by necessary consequence"
Thomas Hobbes,Leviathan,3207,26,6648,"be deduced, ought to be acknowledged for truth. Now I deduce from it"
Thomas Hobbes,Leviathan,3207,26,6649,this that followeth.
Thomas Hobbes,Leviathan,3207,26,6650,The Soveraign Is Legislator
Thomas Hobbes,Leviathan,3207,26,6651,"1. The Legislator in all Common-wealths, is only the Soveraign, be he"
Thomas Hobbes,Leviathan,3207,26,6652,"one Man, as in a Monarchy, or one Assembly of men, as in a Democracy,"
Thomas Hobbes,Leviathan,3207,26,6653,"or Aristocracy. For the Legislator, is he that maketh the Law. And the"
Thomas Hobbes,Leviathan,3207,26,6654,"Common-wealth only, praescribes, and commandeth the observation of those"
Thomas Hobbes,Leviathan,3207,26,6655,"rules, which we call Law: Therefore the Common-wealth is the Legislator."
Thomas Hobbes,Leviathan,3207,26,6656,"But the Common-wealth is no Person, nor has capacity to doe any thing,"
Thomas Hobbes,Leviathan,3207,26,6657,"but by the Representative, (that is, the Soveraign;) and therefore the"
Thomas Hobbes,Leviathan,3207,26,6658,"Soveraign is the sole Legislator. For the same reason, none can abrogate"
Thomas Hobbes,Leviathan,3207,26,6659,"a Law made, but the Soveraign; because a Law is not abrogated, but by"
Thomas Hobbes,Leviathan,3207,26,6660,"another Law, that forbiddeth it to be put in execution."
Thomas Hobbes,Leviathan,3207,26,6661,And Not Subject To Civill Law
Thomas Hobbes,Leviathan,3207,26,6662,"2. The Soveraign of a Common-wealth, be it an Assembly, or one Man, is"
Thomas Hobbes,Leviathan,3207,26,6663,"not subject to the Civill Lawes. For having power to make, and repeale"
Thomas Hobbes,Leviathan,3207,26,6664,"Lawes, he may when he pleaseth, free himselfe from that subjection,"
Thomas Hobbes,Leviathan,3207,26,6665,"by repealing those Lawes that trouble him, and making of new; and"
Thomas Hobbes,Leviathan,3207,26,6666,"consequently he was free before. For he is free, that can be free when"
Thomas Hobbes,Leviathan,3207,26,6667,he will: Nor is it possible for any person to be bound to himselfe;
Thomas Hobbes,Leviathan,3207,26,6668,"because he that can bind, can release; and therefore he that is bound to"
Thomas Hobbes,Leviathan,3207,26,6669,"himselfe onely, is not bound."
Thomas Hobbes,Leviathan,3207,26,6670,"Use, A Law Not By Vertue Of Time, But Of The Soveraigns Consent"
Thomas Hobbes,Leviathan,3207,26,6671,"3. When long Use obtaineth the authority of a Law, it is not the"
Thomas Hobbes,Leviathan,3207,26,6672,"Length of Time that maketh the Authority, but the Will of the Soveraign"
Thomas Hobbes,Leviathan,3207,26,6673,"signified by his silence, (for Silence is sometimes an argument of"
Thomas Hobbes,Leviathan,3207,26,6674,"Consent;) and it is no longer Law, then the Soveraign shall be silent"
Thomas Hobbes,Leviathan,3207,26,6675,therein. And therefore if the Soveraign shall have a question of Right
Thomas Hobbes,Leviathan,3207,26,6676,"grounded, not upon his present Will, but upon the Lawes formerly"
Thomas Hobbes,Leviathan,3207,26,6677,made; the Length of Time shal bring no prejudice to his Right; but the
Thomas Hobbes,Leviathan,3207,26,6678,"question shal be judged by Equity. For many unjust Actions, and unjust"
Thomas Hobbes,Leviathan,3207,26,6679,"Sentences, go uncontrolled a longer time, than any man can remember."
Thomas Hobbes,Leviathan,3207,26,6680,"And our Lawyers account no Customes Law, but such as are reasonable, and"
Thomas Hobbes,Leviathan,3207,26,6681,that evill Customes are to be abolished; But the Judgement of what is
Thomas Hobbes,Leviathan,3207,26,6682,"reasonable, and of what is to be abolished, belongeth to him that maketh"
Thomas Hobbes,Leviathan,3207,26,6683,"the Law, which is the Soveraign Assembly, or Monarch."
Thomas Hobbes,Leviathan,3207,26,6684,"The Law Of Nature, And The Civill Law Contain Each Other"
Thomas Hobbes,Leviathan,3207,26,6685,"4. The Law of Nature, and the Civill Law, contain each other, and are"
Thomas Hobbes,Leviathan,3207,26,6686,"of equall extent. For the Lawes of Nature, which consist in Equity,"
Thomas Hobbes,Leviathan,3207,26,6687,"Justice, Gratitude, and other morall Vertues on these depending, in the"
Thomas Hobbes,Leviathan,3207,26,6688,condition of meer Nature (as I have said before in the end of the 15th
Thomas Hobbes,Leviathan,3207,26,6689,"Chapter,) are not properly Lawes, but qualities that dispose men to"
Thomas Hobbes,Leviathan,3207,26,6690,"peace, and to obedience. When a Common-wealth is once settled, then are"
Thomas Hobbes,Leviathan,3207,26,6691,"they actually Lawes, and not before; as being then the commands of the"
Thomas Hobbes,Leviathan,3207,26,6692,Common-wealth; and therefore also Civill Lawes: for it is the Soveraign
Thomas Hobbes,Leviathan,3207,26,6693,Power that obliges men to obey them. For in the differences of private
Thomas Hobbes,Leviathan,3207,26,6694,"men, to declare, what is Equity, what is Justice, and what is morall"
Thomas Hobbes,Leviathan,3207,26,6695,"Vertue, and to make them binding, there is need of the Ordinances of"
Thomas Hobbes,Leviathan,3207,26,6696,"Soveraign Power, and Punishments to be ordained for such as shall break"
Thomas Hobbes,Leviathan,3207,26,6697,them; which Ordinances are therefore part of the Civill Law. The Law of
Thomas Hobbes,Leviathan,3207,26,6698,Nature therefore is a part of the Civill Law in all Common-wealths of
Thomas Hobbes,Leviathan,3207,26,6699,"the world. Reciprocally also, the Civill Law is a part of the Dictates"
Thomas Hobbes,Leviathan,3207,26,6700,"of Nature. For Justice, that is to say, Performance of Covenant, and"
Thomas Hobbes,Leviathan,3207,26,6701,"giving to every man his own, is a Dictate of the Law of Nature. But"
Thomas Hobbes,Leviathan,3207,26,6702,"every subject in a Common-wealth, hath covenanted to obey the Civill"
Thomas Hobbes,Leviathan,3207,26,6703,"Law, (either one with another, as when they assemble to make a common"
Thomas Hobbes,Leviathan,3207,26,6704,"Representative, or with the Representative it selfe one by one, when"
Thomas Hobbes,Leviathan,3207,26,6705,"subdued by the Sword they promise obedience, that they may receive"
Thomas Hobbes,Leviathan,3207,26,6706,life;) And therefore Obedience to the Civill Law is part also of the
Thomas Hobbes,Leviathan,3207,26,6707,"Law of Nature. Civill, and Naturall Law are not different kinds, but"
Thomas Hobbes,Leviathan,3207,26,6708,"different parts of Law; whereof one part being written, is called"
Thomas Hobbes,Leviathan,3207,26,6709,"Civill, the other unwritten, Naturall. But the Right of Nature, that"
Thomas Hobbes,Leviathan,3207,26,6710,"is, the naturall Liberty of man, may by the Civill Law be abridged,"
Thomas Hobbes,Leviathan,3207,26,6711,"and restrained: nay, the end of making Lawes, is no other, but such"
Thomas Hobbes,Leviathan,3207,26,6712,Restraint; without the which there cannot possibly be any Peace. And Law
Thomas Hobbes,Leviathan,3207,26,6713,"was brought into the world for nothing else, but to limit the naturall"
Thomas Hobbes,Leviathan,3207,26,6714,"liberty of particular men, in such manner, as they might not hurt, but"
Thomas Hobbes,Leviathan,3207,26,6715,"assist one another, and joyn together against a common Enemy."
Thomas Hobbes,Leviathan,3207,26,6716,"Provinciall Lawes Are Not Made By Custome, But By The Soveraign Power"
Thomas Hobbes,Leviathan,3207,26,6717,"5. If the Soveraign of one Common-wealth, subdue a people that have"
Thomas Hobbes,Leviathan,3207,26,6718,"lived under other written Lawes, and afterwards govern them by the"
Thomas Hobbes,Leviathan,3207,26,6719,"same Lawes, by which they were governed before; yet those Lawes are the"
Thomas Hobbes,Leviathan,3207,26,6720,"Civill Lawes of the Victor, and not of the Vanquished Common-wealth, For"
Thomas Hobbes,Leviathan,3207,26,6721,"the Legislator is he, not by whose authority the Lawes were first made,"
Thomas Hobbes,Leviathan,3207,26,6722,but by whose authority they now continue to be Lawes. And therefore
Thomas Hobbes,Leviathan,3207,26,6723,"where there be divers Provinces, within the Dominion of a Common-wealth,"
Thomas Hobbes,Leviathan,3207,26,6724,"and in those Provinces diversity of Lawes, which commonly are called the"
Thomas Hobbes,Leviathan,3207,26,6725,"Customes of each severall Province, we are not to understand that such"
Thomas Hobbes,Leviathan,3207,26,6726,"Customes have their Force, onely from Length of Time; but that they were"
Thomas Hobbes,Leviathan,3207,26,6727,"antiently Lawes written, or otherwise made known, for the Constitutions,"
Thomas Hobbes,Leviathan,3207,26,6728,"and Statutes of their Soveraigns; and are now Lawes, not by vertue of"
Thomas Hobbes,Leviathan,3207,26,6729,"the Praescription of time, but by the Constitutions of their present"
Thomas Hobbes,Leviathan,3207,26,6730,"Soveraigns. But if an unwritten Law, in all the Provinces of a Dominion,"
Thomas Hobbes,Leviathan,3207,26,6731,"shall be generally observed, and no iniquity appear in the use thereof;"
Thomas Hobbes,Leviathan,3207,26,6732,"that law can be no other but a Law of Nature, equally obliging all"
Thomas Hobbes,Leviathan,3207,26,6733,man-kind.
Thomas Hobbes,Leviathan,3207,26,6734,Some Foolish Opinions Of Lawyers Concerning The Making Of Lawes
Thomas Hobbes,Leviathan,3207,26,6735,"6. Seeing then all Lawes, written, and unwritten, have their Authority,"
Thomas Hobbes,Leviathan,3207,26,6736,"and force, from the Will of the Common-wealth; that is to say, from the"
Thomas Hobbes,Leviathan,3207,26,6737,"Will of the Representative; which in a Monarchy is the Monarch, and"
Thomas Hobbes,Leviathan,3207,26,6738,in other Common-wealths the Soveraign Assembly; a man may wonder from
Thomas Hobbes,Leviathan,3207,26,6739,"whence proceed such opinions, as are found in the Books of Lawyers of"
Thomas Hobbes,Leviathan,3207,26,6740,"eminence in severall Common-wealths, directly, or by consequence making"
Thomas Hobbes,Leviathan,3207,26,6741,"the Legislative Power depend on private men, or subordinate Judges."
Thomas Hobbes,Leviathan,3207,26,6742,"As for example, ""That the Common Law, hath no Controuler but the"
Thomas Hobbes,Leviathan,3207,26,6743,"Parlament;"" which is true onely where a Parlament has the Soveraign"
Thomas Hobbes,Leviathan,3207,26,6744,"Power, and cannot be assembled, nor dissolved, but by their own"
Thomas Hobbes,Leviathan,3207,26,6745,"discretion. For if there be a right in any else to dissolve them, there"
Thomas Hobbes,Leviathan,3207,26,6746,"is a right also to controule them, and consequently to controule their"
Thomas Hobbes,Leviathan,3207,26,6747,"controulings. And if there be no such right, then the Controuler of"
Thomas Hobbes,Leviathan,3207,26,6748,"Lawes is not Parlamentum, but Rex In Parlamento. And where a Parlament"
Thomas Hobbes,Leviathan,3207,26,6749,"is Soveraign, if it should assemble never so many, or so wise men, from"
Thomas Hobbes,Leviathan,3207,26,6750,"the Countries subject to them, for whatsoever cause; yet there is no man"
Thomas Hobbes,Leviathan,3207,26,6751,"will believe, that such an Assembly hath thereby acquired to themselves"
Thomas Hobbes,Leviathan,3207,26,6752,"a Legislative Power. Item, that the two arms of a Common-wealth,"
Thomas Hobbes,Leviathan,3207,26,6753,"are Force, and Justice; The First Whereof Is In The King; The Other"
Thomas Hobbes,Leviathan,3207,26,6754,Deposited In The Hands Of The Parlament. As if a Common-wealth could
Thomas Hobbes,Leviathan,3207,26,6755,"consist, where the Force were in any hand, which Justice had not the"
Thomas Hobbes,Leviathan,3207,26,6756,Authority to command and govern.
Thomas Hobbes,Leviathan,3207,26,6757,"7. That Law can never be against Reason, our Lawyers are agreed; and"
Thomas Hobbes,Leviathan,3207,26,6758,"that not the Letter,(that is, every construction of it,) but that which"
Thomas Hobbes,Leviathan,3207,26,6759,"is according to the Intention of the Legislator, is the Law. And it is"
Thomas Hobbes,Leviathan,3207,26,6760,"true: but the doubt is, of whose Reason it is, that shall be received"
Thomas Hobbes,Leviathan,3207,26,6761,for Law. It is not meant of any private Reason; for then there would be
Thomas Hobbes,Leviathan,3207,26,6762,"as much contradiction in the Lawes, as there is in the Schooles; nor yet"
Thomas Hobbes,Leviathan,3207,26,6763,"(as Sr. Ed, Coke makes it (Sir Edward Coke, upon Littleton Lib.2. Ch.6"
Thomas Hobbes,Leviathan,3207,26,6764,"fol 97.b),) an Artificiall Perfection of Reason, Gotten By Long Study,"
Thomas Hobbes,Leviathan,3207,26,6765,"Observation, And Experience, (as his was.) For it is possible long study"
Thomas Hobbes,Leviathan,3207,26,6766,"may encrease, and confirm erroneous Sentences: and where men build on"
Thomas Hobbes,Leviathan,3207,26,6767,"false grounds, the more they build, the greater is the ruine; and of"
Thomas Hobbes,Leviathan,3207,26,6768,"those that study, and observe with equall time, and diligence, the"
Thomas Hobbes,Leviathan,3207,26,6769,"reasons and resolutions are, and must remain discordant: and therefore"
Thomas Hobbes,Leviathan,3207,26,6770,"it is not that Juris Prudentia, or wisedome of subordinate Judges;"
Thomas Hobbes,Leviathan,3207,26,6771,"but the Reason of this our Artificiall Man the Common-wealth, and"
Thomas Hobbes,Leviathan,3207,26,6772,"his Command, that maketh Law: And the Common-wealth being in"
Thomas Hobbes,Leviathan,3207,26,6773,"their Representative but one Person, there cannot easily arise any"
Thomas Hobbes,Leviathan,3207,26,6774,"contradiction in the Lawes; and when there doth, the same Reason is"
Thomas Hobbes,Leviathan,3207,26,6775,"able, by interpretation, or alteration, to take it away. In all Courts"
Thomas Hobbes,Leviathan,3207,26,6776,"of Justice, the Soveraign (which is the Person of the Common-wealth,)"
Thomas Hobbes,Leviathan,3207,26,6777,"is he that Judgeth: The subordinate Judge, ought to have regard to the"
Thomas Hobbes,Leviathan,3207,26,6778,"reason, which moved his Soveraign to make such Law, that his Sentence"
Thomas Hobbes,Leviathan,3207,26,6779,may be according thereunto; which then is his Soveraigns Sentence;
Thomas Hobbes,Leviathan,3207,26,6780,"otherwise it is his own, and an unjust one."
Thomas Hobbes,Leviathan,3207,26,6781,"Law Made, If Not Also Made Known, Is No Law"
Thomas Hobbes,Leviathan,3207,26,6782,"8. From this, that the Law is a Command, and a Command consisteth in"
Thomas Hobbes,Leviathan,3207,26,6783,"declaration, or manifestation of the will of him that commandeth, by"
Thomas Hobbes,Leviathan,3207,26,6784,"voyce, writing, or some other sufficient argument of the same, we may"
Thomas Hobbes,Leviathan,3207,26,6785,"understand, that the Command of the Common-wealth, is Law onely to"
Thomas Hobbes,Leviathan,3207,26,6786,"those, that have means to take notice of it. Over naturall fooles,"
Thomas Hobbes,Leviathan,3207,26,6787,"children, or mad-men there is no Law, no more than over brute beasts;"
Thomas Hobbes,Leviathan,3207,26,6788,"nor are they capable of the title of just, or unjust; because they had"
Thomas Hobbes,Leviathan,3207,26,6789,"never power to make any covenant, or to understand the consequences"
Thomas Hobbes,Leviathan,3207,26,6790,thereof; and consequently never took upon them to authorise the
Thomas Hobbes,Leviathan,3207,26,6791,"actions of any Soveraign, as they must do that make to themselves a"
Thomas Hobbes,Leviathan,3207,26,6792,"Common-wealth. And as those from whom Nature, or Accident hath taken"
Thomas Hobbes,Leviathan,3207,26,6793,"away the notice of all Lawes in generall; so also every man, from whom"
Thomas Hobbes,Leviathan,3207,26,6794,"any accident, not proceeding from his own default, hath taken away the"
Thomas Hobbes,Leviathan,3207,26,6795,"means to take notice of any particular Law, is excused, if he observe it"
Thomas Hobbes,Leviathan,3207,26,6796,"not; And to speak properly, that Law is no Law to him. It is therefore"
Thomas Hobbes,Leviathan,3207,26,6797,"necessary, to consider in this place, what arguments, and signes be"
Thomas Hobbes,Leviathan,3207,26,6798,"sufficient for the knowledge of what is the Law; that is to say, what is"
Thomas Hobbes,Leviathan,3207,26,6799,"the will of the Soveraign, as well in Monarchies, as in other formes of"
Thomas Hobbes,Leviathan,3207,26,6800,government.
Thomas Hobbes,Leviathan,3207,26,6801,Unwritten Lawes Are All Of Them Lawes Of Nature
Thomas Hobbes,Leviathan,3207,26,6802,"And first, if it be a Law that obliges all the Subjects without"
Thomas Hobbes,Leviathan,3207,26,6803,"exception, and is not written, nor otherwise published in such places as"
Thomas Hobbes,Leviathan,3207,26,6804,"they may take notice thereof, it is a Law of Nature. For whatsoever men"
Thomas Hobbes,Leviathan,3207,26,6805,"are to take knowledge of for Law, not upon other mens words, but every"
Thomas Hobbes,Leviathan,3207,26,6806,"one from his own reason, must be such as is agreeable to the reason of"
Thomas Hobbes,Leviathan,3207,26,6807,"all men; which no Law can be, but the Law of Nature. The Lawes of Nature"
Thomas Hobbes,Leviathan,3207,26,6808,"therefore need not any publishing, nor Proclamation; as being contained"
Thomas Hobbes,Leviathan,3207,26,6809,"in this one Sentence, approved by all the world, ""Do not that to"
Thomas Hobbes,Leviathan,3207,26,6810,"another, which thou thinkest unreasonable to be done by another to thy"
Thomas Hobbes,Leviathan,3207,26,6811,"selfe."""
Thomas Hobbes,Leviathan,3207,26,6812,"Secondly, if it be a Law that obliges only some condition of men, or one"
Thomas Hobbes,Leviathan,3207,26,6813,"particular man and be not written, nor published by word, then also it"
Thomas Hobbes,Leviathan,3207,26,6814,"is a Law of Nature; and known by the same arguments, and signs,"
Thomas Hobbes,Leviathan,3207,26,6815,"that distinguish those in such a condition, from other Subjects. For"
Thomas Hobbes,Leviathan,3207,26,6816,"whatsoever Law is not written, or some way published by him that makes"
Thomas Hobbes,Leviathan,3207,26,6817,"it Law, can be known no way, but by the reason of him that is to obey"
Thomas Hobbes,Leviathan,3207,26,6818,"it; and is therefore also a Law not only Civill, but Naturall. For"
Thomas Hobbes,Leviathan,3207,26,6819,"example, if the Soveraign employ a Publique Minister, without written"
Thomas Hobbes,Leviathan,3207,26,6820,Instructions what to doe; he is obliged to take for Instructions the
Thomas Hobbes,Leviathan,3207,26,6821,"Dictates of Reason; As if he make a Judge, The Judge is to take notice,"
Thomas Hobbes,Leviathan,3207,26,6822,"that his Sentence ought to be according to the reason of his Soveraign,"
Thomas Hobbes,Leviathan,3207,26,6823,"which being alwaies understood to be Equity, he is bound to it by the"
Thomas Hobbes,Leviathan,3207,26,6824,"Law of Nature: Or if an Ambassador, he is (in al things not conteined"
Thomas Hobbes,Leviathan,3207,26,6825,in his written Instructions) to take for Instruction that which Reason
Thomas Hobbes,Leviathan,3207,26,6826,dictates to be most conducing to his Soveraigns interest; and so of
Thomas Hobbes,Leviathan,3207,26,6827,"all other Ministers of the Soveraignty, publique and private. All which"
Thomas Hobbes,Leviathan,3207,26,6828,Instructions of naturall Reason may be comprehended under one name of
Thomas Hobbes,Leviathan,3207,26,6829,Fidelity; which is a branch of naturall Justice.
Thomas Hobbes,Leviathan,3207,26,6830,"The Law of Nature excepted, it belongeth to the essence of all other"
Thomas Hobbes,Leviathan,3207,26,6831,"Lawes, to be made known, to every man that shall be obliged to obey"
Thomas Hobbes,Leviathan,3207,26,6832,"them, either by word, or writing, or some other act, known to proceed"
Thomas Hobbes,Leviathan,3207,26,6833,"from the Soveraign Authority. For the will of another, cannot be"
Thomas Hobbes,Leviathan,3207,26,6834,"understood, but by his own word, or act, or by conjecture taken from his"
Thomas Hobbes,Leviathan,3207,26,6835,"scope and purpose; which in the person of the Common-wealth, is to be"
Thomas Hobbes,Leviathan,3207,26,6836,"supposed alwaies consonant to Equity and Reason. And in antient time,"
Thomas Hobbes,Leviathan,3207,26,6837,"before letters were in common use, the Lawes were many times put into"
Thomas Hobbes,Leviathan,3207,26,6838,"verse; that the rude people taking pleasure in singing, or reciting"
Thomas Hobbes,Leviathan,3207,26,6839,"them, might the more easily reteine them in memory. And for the same"
Thomas Hobbes,Leviathan,3207,26,6840,"reason Solomon adviseth a man, to bind the ten Commandements (Prov. 7."
Thomas Hobbes,Leviathan,3207,26,6841,3) upon his ten fingers. And for the Law which Moses gave to the people
Thomas Hobbes,Leviathan,3207,26,6842,"of Israel at the renewing of the Covenant, (Deut. 11. 19) he biddeth"
Thomas Hobbes,Leviathan,3207,26,6843,"them to teach it their Children, by discoursing of it both at home, and"
Thomas Hobbes,Leviathan,3207,26,6844,"upon the way; at going to bed, and at rising from bed; and to write"
Thomas Hobbes,Leviathan,3207,26,6845,"it upon the posts, and dores of their houses; and (Deut. 31. 12) to"
Thomas Hobbes,Leviathan,3207,26,6846,"assemble the people, man, woman, and child, to heare it read."
Thomas Hobbes,Leviathan,3207,26,6847,Nothing Is Law Where The Legislator Cannot Be Known
Thomas Hobbes,Leviathan,3207,26,6848,"Nor is it enough the Law be written, and published; but also that there"
Thomas Hobbes,Leviathan,3207,26,6849,"be manifest signs, that it proceedeth from the will of the Soveraign."
Thomas Hobbes,Leviathan,3207,26,6850,"For private men, when they have, or think they have force enough to"
Thomas Hobbes,Leviathan,3207,26,6851,"secure their unjust designes, and convoy them safely to their ambitious"
Thomas Hobbes,Leviathan,3207,26,6852,"ends, may publish for Lawes what they please, without, or against"
Thomas Hobbes,Leviathan,3207,26,6853,"the Legislative Authority. There is therefore requisite, not only a"
