author,book,gutenberg_id,chapter,line,text
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,885,great men often led by their senses:--
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,886,"""To whom thus Eve with perfect beauty adorned:"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,887,"My author and disposer, what thou bidst"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,888,Unargued I obey; so God ordains;
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,889,"God is thy law, thou mine; to know no more"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,890,"Is woman's happiest knowledge and her praise."""
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,891,These are exactly the arguments that I have used to children; but I
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,892,"have added, ""Your reason is now gaining strength, and, till it"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,893,"arrives at some degree of maturity, you must look up to me for"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,894,"advice:  then you ought to THINK, and only rely on God."""
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,895,"Yet, in the following lines, Milton seems to coincide with me, when"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,896,he makes Adam thus expostulate with his Maker:--
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,897,"""Hast thou not made me here thy substitute,"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,898,And these inferior far beneath me set?
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,899,Among unequals what society
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,900,"Can sort, what harmony or delight?"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,901,"Which must be mutual, in proportion due"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,902,Given and received; but in disparity
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,903,"The one intense, the other still remiss"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,904,"Cannot well suit with either, but soon prove"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,905,Tedious alike:  of fellowship I speak
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,906,Such as I seek fit to participate
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,907,"All rational delight."""
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,908,"In treating, therefore, of the manners of women, let us,"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,909,"disregarding sensual arguments, trace what we should endeavour to"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,910,"make them in order to co-operate, if the expression be not too"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,911,"bold, with the Supreme Being."
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,912,"By individual education, I mean--for the sense of the word is not"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,913,precisely defined--such an attention to a child as will slowly
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,914,"sharpen the senses, form the temper, regulate the passions, as they"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,915,"begin to ferment, and set the understanding to work before the body"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,916,"arrives at maturity; so that the man may only have to proceed, not"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,917,"to begin, the important task of learning to think and reason."
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,918,"To prevent any misconstruction, I must add, that I do not believe"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,919,that a private education can work the wonders which some sanguine
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,920,"writers have attributed to it.  Men and women must be educated, in"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,921,"a great degree, by the opinions and manners of the society they"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,922,live in.  In every age there has been a stream of popular opinion
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,923,"that has carried all before it, and given a family character, as it"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,924,"were, to the century.  It may then fairly be inferred, that, till"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,925,"society be differently constituted, much cannot be expected from"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,926,"education.  It is, however, sufficient for my present purpose to"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,927,"assert, that, whatever effect circumstances have on the abilities,"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,928,every being may become virtuous by the exercise of its own reason;
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,929,for if but one being was created with vicious inclinations--that
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,930,"is, positively bad-- what can save us from atheism? or if we"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,931,"worship a God, is not that God a devil?"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,932,"Consequently, the most perfect education, in my opinion, is such an"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,933,exercise of the understanding as is best calculated to strengthen
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,934,"the body and form the heart; or, in other words, to enable the"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,935,individual to attain such habits of virtue as will render it
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,936,"independent.  In fact, it is a farce to call any being virtuous"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,937,whose virtues do not result from the exercise of its own reason.
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,938,"This was Rousseau's opinion respecting men:  I extend it to women,"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,939,and confidently assert that they have been drawn out of their
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,940,"sphere by false refinement, and not by an endeavour to acquire"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,941,masculine qualities.  Still the regal homage which they receive is
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,942,"so intoxicating, that, till the manners of the times are changed,"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,943,"and formed on more reasonable principles, it may be impossible to"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,944,"convince them that the illegitimate power, which they obtain by"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,945,"degrading themselves, is a curse, and that they must return to"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,946,"nature and equality, if they wish to secure the placid satisfaction"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,947,that unsophisticated affections impart.  But for this epoch we must
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,948,"wait--wait, perhaps, till kings and nobles, enlightened by reason,"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,949,"and, preferring the real dignity of man to childish state, throw"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,950,off their gaudy hereditary trappings; and if then women do not
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,951,"resign the arbitrary power of beauty, they will prove that they"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,952,have LESS mind than man.  I may be accused of arrogance; still I
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,953,"must declare, what I firmly believe, that all the writers who have"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,954,"written on the subject of female education and manners, from"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,955,"Rousseau to Dr. Gregory, have contributed to render women more"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,956,"artificial, weaker characters, than they would otherwise have been;"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,957,"and, consequently, more useless members of society.  I might have"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,958,expressed this conviction in a lower key; but I am afraid it would
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,959,"have been the whine of affectation, and not the faithful expression"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,960,"of my feelings, of the clear result, which experience and"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,961,reflection have led me to draw.  When I come to that division of
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,962,"the subject, I shall advert to the passages that I more"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,963,"particularly disapprove of, in the works of the authors I have just"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,964,"alluded to; but it is first necessary to observe, that my objection"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,965,"extends to the whole purport of those books, which tend, in my"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,966,"opinion, to degrade one half of the human species, and render women"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,967,pleasing at the expense of every solid virtue.
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,968,"Though to reason on Rousseau's ground, if man did attain a degree"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,969,"of perfection of mind when his body arrived at maturity, it might"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,970,"be proper in order to make a man and his wife ONE, that she should"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,971,"rely entirely on his understanding; and the graceful ivy, clasping"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,972,"the oak that supported it, would form a whole in which strength and"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,973,"beauty would be equally conspicuous.  But, alas! husbands, as well"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,974,"as their helpmates, are often only overgrown children; nay, thanks"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,975,"to early debauchery, scarcely men in their outward form, and if the"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,976,"blind lead the blind, one need not come from heaven to tell us the"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,977,consequence.
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,978,"Many are the causes that, in the present corrupt state of society,"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,979,contribute to enslave women by cramping their understandings and
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,980,"sharpening their senses.  One, perhaps, that silently does more"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,981,"mischief than all the rest, is their disregard of order."
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,982,"To do every thing in an orderly manner, is a most important"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,983,"precept, which women, who, generally speaking, receive only a"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,984,"disorderly kind of education, seldom attend to with that degree of"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,985,"exactness that men, who from their infancy are broken into method,"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,986,"observe.  This negligent kind of guesswork, for what other epithet"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,987,can be used to point out the random exertions of a sort of
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,988,"instinctive common sense, never brought to the test of reason?"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,989,"prevents their generalizing matters of fact, so they do to-day,"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,990,"what they did yesterday, merely because they did it yesterday."
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,991,This contempt of the understanding in early life has more baneful
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,992,consequences than is commonly supposed; for the little knowledge
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,993,"which women of strong minds attain, is, from various circumstances,"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,994,"of a more desultory kind than the knowledge of men, and it is"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,995,"acquired more by sheer observations on real life, than from"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,996,comparing what has been individually observed with the results of
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,997,experience generalized by speculation.  Led by their dependent
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,998,"situation and domestic employments more into society, what they"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,999,"learn is rather by snatches; and as learning is with them, in"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1000,"general, only a secondary thing, they do not pursue any one branch"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1001,with that persevering ardour necessary to give vigour to the
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1002,"faculties, and clearness to the judgment.  In the present state of"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1003,"society, a little learning is required to support the character of"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1004,a gentleman; and boys are obliged to submit to a few years of
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1005,discipline.  But in the education of women the cultivation of the
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1006,understanding is always subordinate to the acquirement of some
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1007,corporeal accomplishment; even while enervated by confinement and
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1008,"false notions of modesty, the body is prevented from attaining that"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1009,grace and beauty which relaxed half-formed limbs never exhibit.
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1010,"Besides, in youth their faculties are not brought forward by"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1011,"emulation; and having no serious scientific study, if they have"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1012,natural sagacity it is turned too soon on life and manners.  They
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1013,"dwell on effects, and modifications, without tracing them back to"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1014,causes; and complicated rules to adjust behaviour are a weak
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1015,substitute for simple principles.
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1016,As a proof that education gives this appearance of weakness to
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1017,"females, we may instance the example of military men, who are, like"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1018,"them, sent into the world before their minds have been stored with"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1019,knowledge or fortified by principles.  The consequences are
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1020,"similar; soldiers acquire a little superficial knowledge, snatched"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1021,"from the muddy current of conversation, and, from continually"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1022,"mixing with society, they gain, what is termed a knowledge of the"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1023,world; and this acquaintance with manners and customs has
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1024,frequently been confounded with a knowledge of the human heart.
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1025,"But can the crude fruit of casual observation, never brought to the"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1026,"test of judgment, formed by comparing speculation and experience,"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1027,"deserve such a distinction? Soldiers, as well as women, practice"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1028,the minor virtues with punctilious politeness.  Where is then the
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1029,"sexual difference, when the education has been the same; all the"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1030,"difference that I can discern, arises from the superior advantage"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1031,of liberty which enables the former to see more of life.
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1032,"It is wandering from my present subject, perhaps, to make a"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1033,political remark; but as it was produced naturally by the train of
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1034,"my reflections, I shall not pass it silently over."
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1035,"Standing armies can never consist of resolute, robust men; they may"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1036,"be well disciplined machines, but they will seldom contain men"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1037,under the influence of strong passions or with very vigorous
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1038,"faculties.  And as for any depth of understanding, I will venture"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1039,"to affirm, that it is as rarely to be found in the army as amongst"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1040,"women; and the cause, I maintain, is the same.  It may be further"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1041,"observed, that officers are also particularly attentive to their"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1042,"persons, fond of dancing, crowded rooms, adventures, and ridicule."
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1043,"Like the FAIR sex, the business of their lives is gallantry.  They"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1044,"were taught to please, and they only live to please.  Yet they do"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1045,"not lose their rank in the distinction of sexes, for they are still"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1046,"reckoned superior to women, though in what their superiority"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1047,"consists, beyond what I have just mentioned, it is difficult to"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1048,discover.
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1049,"The great misfortune is this, that they both acquire manners before"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1050,"morals, and a knowledge of life before they have from reflection,"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1051,any acquaintance with the grand ideal outline of human nature.  The
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1052,"consequence is natural; satisfied with common nature, they become a"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1053,"prey to prejudices, and taking all their opinions on credit, they"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1054,"blindly submit to authority.  So that if they have any sense, it is"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1055,"a kind of instinctive glance, that catches proportions, and decides"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1056,with respect to manners; but fails when arguments are to be pursued
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1057,"below the surface, or opinions analyzed."
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1058,"May not the same remark be applied to women?  Nay, the argument may"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1059,"be carried still further, for they are both thrown out of a useful"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1060,station by the unnatural distinctions established in civilized
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1061,life.  Riches and hereditary honours have made cyphers of women to
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1062,give consequence to the numerical figure; and idleness has produced
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1063,"a mixture of gallantry and despotism in society, which leads the"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1064,"very men who are the slaves of their mistresses, to tyrannize over"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1065,"their sisters, wives, and daughters.  This is only keeping them in"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1066,"rank and file, it is true.  Strengthen the female mind by enlarging"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1067,"it, and there will be an end to blind obedience; but, as blind"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1068,"obedience is ever sought for by power, tyrants and sensualists are"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1069,"in the right when they endeavour to keep women in the dark, because"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1070,"the former only want slaves, and the latter a play-thing.  The"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1071,"sensualist, indeed, has been the most dangerous of tyrants, and"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1072,"women have been duped by their lovers, as princes by their"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1073,"ministers, whilst dreaming that they reigned over them."
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1074,"I now principally allude to Rousseau, for his character of Sophia"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1075,"is, undoubtedly, a captivating one, though it appears to me grossly"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1076,"unnatural; however, it is not the superstructure, but the"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1077,"foundation of her character, the principles on which her education"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1078,"was built, that I mean to attack; nay, warmly as I admire the"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1079,"genius of that able writer, whose opinions I shall often have"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1080,"occasion to cite, indignation always takes place of admiration, and"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1081,the rigid frown of insulted virtue effaces the smile of
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1082,"complacency, which his eloquent periods are wont to raise, when I"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1083,"read his voluptuous reveries.  Is this the man, who, in his ardour"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1084,"for virtue, would banish all the soft arts of peace, and almost"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1085,carry us back to Spartan discipline?  Is this the man who delights
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1086,"to paint the useful struggles of passion, the triumphs of good"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1087,"dispositions, and the heroic flights which carry the glowing soul"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1088,out of itself?  How are these mighty sentiments lowered when he
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1089,describes the prettyfoot and enticing airs of his little favourite!
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1090,"But, for the present, I waive the subject, and, instead of severely"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1091,"reprehending the transient effusions of overweening sensibility, I"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1092,"shall only observe, that whoever has cast a benevolent eye on"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1093,"society, must often have been gratified by the sight of humble"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1094,"mutual love, not dignified by sentiment, nor strengthened by a"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1095,union in intellectual pursuits.  The domestic trifles of the day
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1096,"have afforded matter for cheerful converse, and innocent caresses"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1097,"have softened toils which did not require great exercise of mind,"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1098,"or stretch of thought:  yet, has not the sight of this moderate"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1099,felicity excited more tenderness than respect?  An emotion similar
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1100,"to what we feel when children are playing, or animals sporting,"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1101,whilst the contemplation of the noble struggles of suffering merit
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1102,"has raised admiration, and carried our thoughts to that world where"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1103,sensation will give place to reason.
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1104,"Women are, therefore, to be considered either as moral beings, or"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1105,so weak that they must be entirely subjected to the superior
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1106,faculties of men.
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1107,"Let us examine this question.  Rousseau declares, that a woman"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1108,"should never, for a moment feel herself independent, that she"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1109,"should be governed by fear to exercise her NATURAL cunning, and"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1110,made a coquetish slave in order to render her a more alluring
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1111,"object of desire, a SWEETER companion to man, whenever he chooses"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1112,"to relax himself.  He carries the arguments, which he pretends to"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1113,"draw from the indications of nature, still further, and insinuates"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1114,"that truth and fortitude the corner stones of all human virtue,"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1115,"shall be cultivated with certain restrictions, because with respect"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1116,"to the female character, obedience is the grand lesson which ought"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1117,to be impressed with unrelenting rigour.
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1118,What nonsense!  When will a great man arise with sufficient
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1119,strength of mind to puff away the fumes which pride and sensuality
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1120,have thus spread over the subject!  If women are by nature inferior
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1121,"to men, their virtues must be the same in quality, if not in"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1122,"degree, or virtue is a relative idea; consequently, their conduct"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1123,"should be founded on the same principles, and have the same aim."
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1124,"Connected with man as daughters, wives, and mothers, their moral"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1125,character may be estimated by their manner of fulfilling those
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1126,"simple duties; but the end, the grand end of their exertions should"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1127,"be to unfold their own faculties, and acquire the dignity of"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1128,conscious virtue.  They may try to render their road pleasant; but
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1129,"ought never to forget, in common with man, that life yields not the"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1130,felicity which can satisfy an immortal soul.  I do not mean to
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1131,"insinuate, that either sex should be so lost, in abstract"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1132,"reflections or distant views, as to forget the affections and"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1133,"duties that lie before them, and are, in truth, the means appointed"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1134,"to produce the fruit of life; on the contrary, I would warmly"
Mary Wollstonecraft,A Vindication of the Rights of Woman,3420,2,1135,"recommend them, even while I assert, that they afford most"
